index,entity_value
98615,['15']
98616,['7.68in']
98617,['84 in']
98618,['84 in']
98619,"['17""']"
98620,['8']
98621,[None]
98622,['17cmi']
98623,['4.5cm']
98624,['4.5cm']
98625,"['5""']"
98626,"['33""']"
98627,['1']
98628,['11.5CM/4.SIN']
98629,['(21.3 inch)']
98630,['(21.3 inch)']
98631,['8']
98632,[None]
98633,[None]
98634,['0']
98635,['10.6inch']
98636,['10.6inch']
98637,['355 G']
98638,['100 Yards']
98639,['100 Yards']
98640,['100 Yards']
98641,['17 CM']
98642,['~18OCM']
98643,['18OCM']
98644,['1']
98645,"['30CM/12""']"
98646,['320']
98647,[None]
98648,['6']
98649,['6']
98650,"['23.6""']"
98651,[None]
98652,"['4.92""']"
98653,[None]
98654,[None]
98655,"['20.6""']"
98656,"['23.6""']"
98657,['30 CM']
98658,[None]
98659,[None]
98660,['106cm']
98661,"['9.35""']"
98662,[None]
98663,"['4.3""M11cm']"
98664,['9.82 in / 25.00 cm']
98665,[None]
98666,['2.8in/7cm']
98667,['2.8in/7cm']
98668,['9']
98669,['9']
98670,"['45""']"
98671,['220 LB']
98672,[None]
98673,['ALTURA: 27 cm']
98674,['ALTURA: 27 cm']
98675,['107cm/42.1in']
98676,['/15.6in']
98677,['8mm']
98678,['I3mm']
98679,['512 G']
98680,['14mm/o.55in']
98681,['124 g']
98682,['124 g']
98683,['18.lin']
98684,['430CM']
98685,['~340CM_']
98686,['18Omm']
98687,['7 inch']
98688,['6 inch']
98689,"['4""']"
98690,"['4""']"
98691,"['11""']"
98692,"['11""']"
98693,"[['60 W', '60 w']]"
98694,['Not found']
98695,['31.5cm']
98696,['1-1/8 inch to 1-1/4 inch']
98697,['1-1/8 inch to 1-1/4 inch']
98698,['Sin/13cm']
98699,['3500 LB']
98700,[None]
98701,[None]
98702,['13.97 cm']
98703,['0']
98704,[None]
98705,['3.93in']
98706,[None]
98707,['23/24']
98708,['2 LESEBANDER']
98709,['23/24']
98710,['7cm/2.75in']
98711,['7cm/2.75in']
98712,['2.36in']
98713,['2.36in']
98714,['2.52 in']
98715,['1CM']
98716,[None]
98717,"['60"" Stainless Steel Hose']"
98718,"['60"" Stainless Steel Hose']"
98719,['22cm']
98720,['5.51 inch']
98721,"['45.25""']"
98722,['20cm']
98723,['20cm']
98724,[None]
98725,"['5.9""/15cm']"
98726,['4Imm']
98727,['0']
98728,['1_50.5cm+']
98729,['5200 mAH Battery']
98730,['5200 mAH Battery']
98731,['1Ocm/ 3.93inch']
98732,['1Ocm/ 3.93inch']
98733,[None]
98734,['3.86in']
98735,['3.86in']
98736,['1OOcm']
98737,[None]
98738,['1OOcm']
98739,['8.27inch']
98740,['3.6in']
98741,"['2.25""']"
98742,"['2.25""']"
98743,['10 cm']
98744,['10 cm']
98745,['Not found']
98746,['15.75in']
98747,['13OOML']
98748,['1Ocm']
98749,['15cm']
98750,['11CM']
98751,['11CM']
98752,[None]
98753,['Tragetasche (nur fur Kulissen) X1']
98754,['2']
98755,['2']
98756,[None]
98757,['035.6mm']
98758,['4']
98759,"['6""']"
98760,"['6""']"
98761,['14 inches']
98762,"['12"" Width']"
98763,['80cml']
98764,['1']
98765,"['17""']"
98766,"['17""']"
98767,['7.19cm']
98768,['2.2FT(0.65M)']
98769,"['19.3""']"
98770,['Not found']
98771,"['11.25""']"
98772,['Retrieved: 25.06.202']
98773,['1']
98774,['9.3 in / 23.5 cm']
98775,['4.3 in / 11 cm']
98776,['4.3 in / 11 cm']
98777,[['15 W']]
98778,['Not found']
98779,['18 inch']
98780,[None]
98781,['3.35']
98782,[None]
98783,['3 inches']
98784,['A#6F)l3w).63cm']
98785,['A#6F)l3w).63cm']
98786,['HEIGHT:3.7in / 9.5cm']
98787,['HEIGHT:3.7in / 9.5cm']
98788,['HEIGHT:3.7in / 9.5cm']
98789,[None]
98790,['4Ocm']
98791,[None]
98792,['0.35 inches in diameter']
98793,['8 X 4 cm']
98794,['360Z BOWL']
98795,[None]
98796,['15cm']
98797,['8cm/3.15in']
98798,['8cm/3.15in']
98799,['31']
98800,['31']
98801,['31']
98802,['Not found']
98803,['11.8in / 3Ocml']
98804,['S-27.5in+']
98805,['S-27.5in+']
98806,['S-27.5in+']
98807,['98cmi']
98808,['98cmi']
98809,['o.I3cmlo.osin']
98810,['1']
98811,['s00mm']
98812,[None]
98813,[None]
98814,[None]
98815,"[['00 W', '700 W', '1200 w']]"
98816,['Not found']
98817,['9']
98818,['6.8 inch']
98819,['6.8 inch']
98820,['inches. 0.41 Ibs to 0.92 Ibs']
98821,"['35""']"
98822,"['35""']"
98823,['Not found']
98824,"[['2 W', '5 W']]"
98825,['Rated Output:0.15-1A(MAX)']
98826,['12cm']
98827,['2.55 inch']
98828,['9.45 inch']
98829,['A130cm)']
98830,['5.9inch']
98831,['10.5cm/4.13in']
98832,['10.5cm/4.13in']
98833,['20mm']
98834,['210mm']
98835,['464']
98836,['0']
98837,['5cm']
98838,['W10>.-637']
98839,['W10>.-637']
98840,[None]
98841,['PC-Z08M / 11 Fosth-12 Pointa']
98842,['800']
98843,['GEAR: 6 GEARS']
98844,[None]
98845,['160~210cm/62.9~82.5in']
98846,['27@/Os68n']
98847,['27@/Os68n']
98848,['-2in/5.Icm']
98849,['4cm']
98850,['8']
98851,['32.3in(82cm)']
98852,[None]
98853,['32.3in(82cm)']
98854,['0.46mm/0.02inch']
98855,['~41/2']
98856,"['7.5cm/2.95""']"
98857,['3']
98858,[None]
98859,['0 ml']
98860,['8']
98861,['43']
98862,['15.7 inch']
98863,[None]
98864,['15.7 inch']
98865,['41.4cm/16.3in']
98866,['Not found']
98867,['750 ML']
98868,['2.95in']
98869,['2.95in']
98870,['1.5in']
98871,['28']
98872,['28']
98873,['6Pcs']
98874,[None]
98875,['3 KG']
98876,['3 KG']
98877,['38.58in']
98878,['3.34 in']
98879,['2.16 in']
98880,['66.Sin']
98881,['22Obmp']
98882,[None]
98883,['8.85in']
98884,['18cm']
98885,['18cm']
98886,['4PCS']
98887,['75cm']
98888,['0']
98889,['0']
98890,"['14.68""']"
98891,['4.92']
98892,['4.92']
98893,['{415cmlxiotyF)rf27<ttllo']
98894,['{415cmlxiotyF)rf27<ttllo']
98895,"['1.6""']"
98896,[None]
98897,['7cm']
98898,['and 10.5 inches wide.']
98899,['12V ACIDC']
98900,['12V ACIDC']
98901,['2.5cm']
98902,['Thickness: 0.25 cm']
98903,['Thickness: 0.25 cm']
98904,['napi8hn']
98905,['130z']
98906,['Thickness: Approx Imm/o.04in']
98907,['1']
98908,"['11.8""']"
98909,['5']
98910,['24 in']
98911,['70cm/2.29ft']
98912,['Not found']
98913,['1.06-Inch']
98914,['12 inch']
98915,['12 inch']
98916,['12 inch']
98917,['1lcm/4.32in']
98918,['Countzson 6:18']
98919,['18 cm']
98920,['1.89inch']
98921,['Not found']
98922,['Not found']
98923,"['5""']"
98924,['e388e8|']
98925,['e388e8|']
98926,['e388e8|']
98927,['Not found']
98928,['From the kitchen 0f:']
98929,['From the kitchen 0f:']
98930,['17']
98931,['5.5']
98932,['20 x 80 mm']
98933,[None]
98934,['62CM/Z 4IN']
98935,"['29.5""']"
98936,"['11.81""']"
98937,['CRI1OO']
98938,['CRI1OO']
98939,['10']
98940,"['19.29""']"
98941,"['4.7""']"
98942,['-2.8 in']
98943,['1']
98944,['Not found']
98945,['It is suitable for cups with a bottom diameter of less than 7.5 cm']
98946,['It is suitable for cups with a bottom diameter of less than 7.5 cm']
98947,['Stretch Range: 1-Smm']
98948,"['15.04""']"
98949,"['7.24""']"
98950,['Not found']
98951,['8.Scm']
98952,['8.Scm']
98953,"['20""']"
98954,"['197""']"
98955,"['35.4""']"
98956,['Not found']
98957,['Not found']
98958,['4.5 Ltr:']
98959,['4.5 Ltr:']
98960,['38cm/15in']
98961,['50cm']
98962,['Pack of 4 panels']
98963,['Not found']
98964,['Not found']
98965,['3.4IN']
98966,['3.4IN']
98967,['2']
98968,['900']
98969,['900']
98970,['30cm']
98971,['30cm']
98972,['17in']
98973,['200g']
98974,['7.in']
98975,['10cm/3.9inch']
98976,['10cm/3.9inch']
98977,['29.3 Pound']
98978,['27mm']
98979,['27mm']
98980,['48in']
98981,['5']
98982,['10.6 inch']
98983,['10.6 inch']
98984,['10.6 inch']
98985,['34cm']
98986,['34cm']
98987,['34cm']
98988,['20 kg']
98989,"['27""|']"
98990,"['plus an I1"" fork']"
98991,"['plus an I1"" fork']"
98992,['1']
98993,['45.5CM']
98994,['23.62in/60cm']
98995,[None]
98996,['2.7M']
98997,"['2.3""']"
98998,['3.6mm']
98999,[None]
99000,[None]
99001,['Yidth : 3cm / 1.18']
99002,['Yidth : 3cm / 1.18']
99003,['Yidth : 3cm / 1.18']
99004,"[""'6'|Battery Jar""]"
99005,['(17 cm)']
99006,['35.Sinch/9Ocm']
99007,['35.Sinch/9Ocm']
99008,['35.Sinch/9Ocm']
99009,['65cm']
99010,['12cm']
99011,['73']
99012,['48']
99013,['8']
99014,['3.2 INCHES']
99015,['6402']
99016,['4i9 0 $']
99017,['4i9 0 $']
99018,['26.5cm']
99019,['26.5cm']
99020,['8']
99021,['2550 g']
99022,['Not found']
99023,[['0 w']]
99024,['5Omm']
99025,['47cm/18.5inch']
99026,['1.1 inch']
99027,['2']
99028,['60in/152cm']
99029,['1Ocm']
99030,['1Ocm']
99031,[None]
99032,[None]
99033,"['17.2""']"
99034,"['10""']"
99035,"['16.57""']"
99036,"['19.8""']"
99037,['Window 50*150cm']
99038,['D: 5.2 INCHES']
99039,['57mm']
99040,['2.12in']
99041,['0.65in']
99042,['15 g']
99043,['4.5 cm']
99044,['8 m']
99045,['87ai.']
99046,[None]
99047,['Not found']
99048,['12 cm']
99049,['5']
99050,['5']
99051,['5']
99052,['20 KG']
99053,"['13.8""']"
99054,"['3.35""']"
99055,['3']
99056,['8']
99057,['2+ / >']
99058,['(42.0 cm x 59.4 cm)']
99059,['(42.0 cm x 59.4 cm)']
99060,['0']
99061,['2']
99062,['2']
99063,['Not found']
99064,['Not found']
99065,"['1.6cm/0.6""']"
99066,[['160 w']]
99067,['Not found']
99068,['10Opcs']
99069,['38 Cms']
99070,[None]
99071,"['19.7""']"
99072,"['and 53"". Like long dress']"
99073,['1']
99074,"[""7Inch'""]"
99075,[None]
99076,['5.1 INCH']
99077,['I20cm']
99078,['I20cm']
99079,['7cm/2.75in']
99080,['22 Inch _ (0.5+0.5)= 21Inch Basket Width']
99081,['Platform Internal Clear Width 22 Inch']
99082,['22 Inch _ (0.5+0.5)= 21Inch Basket Width']
99083,['400mm/15.74in']
99084,['290mm']
99085,['8']
99086,['100% Naturprodukt']
99087,['Lange ca; 105']
99088,['100% Naturprodukt']
99089,['26 inches (66cm)']
99090,['59cm']
99091,['3.6 FT']
99092,['6inch']
99093,['3']
99094,['56cm']
99095,['44cm']
99096,['44cm']
99097,['Up 23.5 IN']
99098,['4 inch']
99099,['4 inch']
99100,[None]
99101,['35.4cm/13.9in']
99102,['0']
99103,['18cm']
99104,['21cm']
99105,['21cm']
99106,['3']
99107,['28cm']
99108,['9cm/3.5in']
99109,"['Fits all 1/2"" Drill and Larger']"
99110,"['Fits all 1/2"" Drill and Larger']"
99111,[None]
99112,['30cm']
99113,['18cm/z.09in']
99114,['86*54mm']
99115,['6']
99116,['6']
99117,['23cm']
99118,"['43""']"
99119,['20 LB']
99120,['6V#']
99121,['HJJEEE : 100~220V/50~60Hz']
99122,"['13""']"
99123,['Weight: 49.5 g']
99124,['Weight: 49.5 g']
99125,['1']
99126,['2.8inl7cm']
99127,['2.8inl7cm']
99128,['11 cm/4.33 inch']
99129,['11 cm/4.33 inch']
99130,"[""3'""]"
99131,['340mm']
99132,['340mm']
99133,['510mm']
99134,['5in']
99135,[None]
99136,['5in']
99137,['2']
99138,['2']
99139,['4']
99140,['A3']
99141,['5']
99142,['0 # ?']
99143,[None]
99144,['16.5 Inch (H) x8.3 Inch (W)']
99145,['1..2 inch']
99146,"['13.5""']"
99147,"[""9'""]"
99148,"['13.5""']"
99149,"['3.1""']"
99150,"['3.1""']"
99151,[None]
99152,['0']
99153,['42Inch (OR4LInch)']
99154,['42Inch (OR4LInch)']
99155,['23cm']
99156,['451']
99157,['451']
99158,['(100. cm)']
99159,['(6.5 cm)']
99160,['3']
99161,[None]
99162,['2.3in']
99163,['12cm/4.72in']
99164,['Not found']
99165,['98 g']
99166,['Not found']
99167,"['3.4""']"
99168,['3']
99169,['5.9in']
99170,['5.9in']
99171,['T85']
99172,['15 cm']
99173,"['13.8""']"
99174,['7 07']
99175,['828 mL']
99176,[None]
99177,['90']
99178,['21CM']
99179,['11CM']
99180,['17.7 in(45cm)']
99181,['17.7 in(45cm)']
99182,['Not found']
99183,['42 cm']
99184,['17 cm =']
99185,['20.5cm']
99186,['8.3in']
99187,['8.3in']
99188,['1.73in']
99189,[None]
99190,[None]
99191,['105 kgs']
99192,['F - 119-132 cm']
99193,"['IF MEASUREMENTS ARE MORE THAN 1/8"" OFF THIS WILL NOT FIT YOUR MODEL.']"
99194,['4.72 inch']
99195,['4.72 inch']
99196,['8']
99197,['8']
99198,[None]
99199,['14-inch laptop']
99200,"['50mm/1.97""']"
99201,['4.5cm/1.77in']
99202,['Weight: 130g']
99203,['4.3 in / 11 cm']
99204,['4.3 in / 11 cm']
99205,"['34.5""']"
99206,"['17.3""']"
99207,['186 g']
99208,['13.76 in / 35 cm']
99209,['1781']
99210,['1']
99211,['17.5 cm']
99212,['17.5 cm']
99213,[None]
99214,['1']
99215,['6-8lm high bright']
99216,['5']
99217,['125cm/49.21in']
99218,['3']
99219,['9ne']
99220,['9ne']
99221,['29cm/11.4lin']
99222,['29cm/11.4lin']
99223,['A5']
99224,['A5']
99225,['(1.61 in)']
99226,['7.08 inch']
99227,['15.74 inch']
99228,['0 48 mm']
99229,['322']
99230,"[""'1""]"
99231,['5 /']
99232,['CHAwIzs Wl oEojDImszottxrn3crsibliklag']
99233,['Usable area of 29 X 6 cm']
99234,['Nutzflache von 29 X 6 cm']
99235,['18cm/Zin']
99236,['15 in']
99237,['8.5 CM']
99238,['330']
99239,['8.5 CM']
99240,[None]
99241,"['60""']"
99242,"['44cm/17.32""']"
99243,[None]
99244,"['36""']"
99245,['5']
99246,['55cm']
99247,"['Min 29.8"" (756 mm)']"
99248,"['Min 29.8"" (756 mm)']"
99249,['8']
99250,"['80 cm(31.5"" )']"
99251,"['80 cm(31.5"" )']"
99252,[None]
99253,[None]
99254,['5.11 inch']
99255,['93']
99256,[None]
99257,['7.5 inch']
99258,['1']
99259,['Diameter 1.7 inch']
99260,['Diameter 1.7 inch']
99261,"['48 cm/19""']"
99262,"['48 cm/19""']"
99263,['878']
99264,['6.2m']
99265,['6.2m']
99266,['6.2m']
99267,['55cm']
99268,['23cm/9.06in']
99269,['8 kg']
99270,['18.7cm']
99271,['18.7cm']
99272,['16cm/6.3in']
99273,['0']
99274,['7.8 in / 20 cm']
99275,['3']
99276,['11.79 in / 30 cm']
99277,['1']
99278,['3']
99279,['2.16 in']
99280,[None]
99281,"['35.4""']"
99282,['50 yardslroll']
99283,['7)']
99284,['7)']
99285,['110']
99286,['11 Inches']
99287,['11 Inches']
99288,['87 g']
99289,['Mcm/4.33in']
99290,['Mcm/4.33in']
99291,['125 lb']
99292,['4Inch/1Ocm']
99293,"[""It'$ 0X""]"
99294,['Not found']
99295,['Not found']
99296,['5']
99297,['5']
99298,['5']
99299,['Netzteil 12V']
99300,['(2.36in)']
99301,['1']
99302,['1']
99303,[None]
99304,['2.8IN']
99305,['70']
99306,['46 cm']
99307,[None]
99308,['18cm/7in']
99309,[None]
99310,[None]
99311,['Set Of 16']
99312,['22cm/8.66in']
99313,"['11.18""']"
99314,['T9inch']
99315,['52]']
99316,['52]']
99317,['4cml1.57in']
99318,['4cml1.57in']
99319,['11 inch']
99320,['11 inch']
99321,['23.5cm/9.3in']
99322,['1']
99323,['66']
99324,['120cm/47.2in']
99325,['120cm/47.2in']
99326,[None]
99327,[None]
99328,[None]
99329,['3 inches']
99330,['3 inches']
99331,"[""050'""]"
99332,['4.33 inch']
99333,['10']
99334,['49 cm']
99335,['7.5 Inch']
99336,['7.5 Inch']
99337,['(1 in)']
99338,['110cm']
99339,[None]
99340,['58MM POCKET']
99341,['58MM POCKET']
99342,['15.4 in']
99343,['7 CM']
99344,['7 CM']
99345,['13.3cm']
99346,['X112I.5;6317810521RF']
99347,['total length:22* (866.14inch)']
99348,['2.16in/5.Scm']
99349,['Not found']
99350,['Height: Approx 2cm/0.79in']
99351,['48CM']
99352,['1.25inch']
99353,['1.25inch']
99354,['29cm/11.4in']
99355,['145cm']
99356,['A B € C A N 0 P Y']
99357,['3.1inch']
99358,['3.1inch']
99359,['6.10in/15.5cm']
99360,[['120 V']]
99361,[['35 W']]
99362,['1.1 lb']
99363,['1.1 lb']
99364,['6.5 cm']
99365,[None]
99366,['sit around 6-8 people. lie down for 5 adults']
99367,['2pcs']
99368,['2pcs']
99369,"['13.74""']"
99370,"['13.74""']"
99371,['15.7']
99372,['30xb0cm']
99373,['30xb0cm']
99374,['89cm']
99375,['20cm']
99376,['RD707021']
99377,['Not found']
99378,['Not found']
99379,"['2.76""']"
99380,['24cm/9.45in']
99381,['Height: 24.5cm']
99382,['10 Oc m']
99383,['10 Oc m']
99384,['40 kg']
99385,"['22.8""']"
99386,"['22.5""']"
99387,['21cm']
99388,['11.5 inch']
99389,[None]
99390,['3']
99391,"[""7.1'""]"
99392,['Built-in 700 mA']
99393,['6']
99394,['Built-in 700 mA']
99395,['2.36inch']
99396,['3.14 in']
99397,['3.14 in']
99398,['35um']
99399,[None]
99400,['Hxnn#3/19->']
99401,['Not found']
99402,['38 cm']
99403,['0']
99404,['077.Omm']
99405,"['6.5""']"
99406,['5']
99407,"['6.5""']"
99408,['Not found']
99409,['Not found']
99410,"['H-3.88""']"
99411,[None]
99412,['20 cm']
99413,['20 cm']
99414,"['13""']"
99415,['8']
99416,"['26""']"
99417,"['26""']"
99418,['12 inch']
99419,['2.9 in']
99420,['8cm']
99421,['8cm']
99422,['156mm / 6.14in']
99423,['69mm / 2.71ing']
99424,['4cm']
99425,['Not found']
99426,['85cm']
99427,['#^bMMRt: 15*3.8*21.6cm']
99428,['7']
99429,['3.80 in']
99430,['{30cm']
99431,['4.3cm/1.69in']
99432,[None]
99433,['Thickness: 18mm']
99434,"[['60 W', '18 W']]"
99435,[None]
99436,['6.69 in / 17 cm']
99437,['3.6inch']
99438,[None]
99439,['170 g']
99440,['20']
99441,['10']
99442,['1']
99443,['63inch']
99444,['12in(30cm)']
99445,['5']
99446,['1.57 in / 4 cm']
99447,['8']
99448,['Tor 3 Hole Installation']
99449,['Tor 3 Hole Installation']
99450,['7']
99451,['1Omm']
99452,['5.9 inch']
99453,['0']
99454,['5.9 inch']
99455,"['6.89""/175mm']"
99456,"['6.89""/175mm']"
99457,"['6.89""/175mm']"
99458,[None]
99459,['63 mm']
99460,['21cm']
99461,[None]
99462,[None]
99463,[None]
99464,"['60cm/23.6""']"
99465,['18OOmm']
99466,['2600']
99467,['2600']
99468,['9']
99469,"['4.19""']"
99470,['0.441b/200g']
99471,['7']
99472,['41.5CM']
99473,['41.5CM']
99474,['41.5CM']
99475,['15cm/5.9lin']
99476,['0.90m x 2.10m']
99477,['0.90m x 2.10m']
99478,['3']
99479,['3']
99480,['3']
99481,"['SIZE: 8""x %yds']"
99482,"['SIZE: 8""x %yds']"
99483,"['SIZE: 8""x %yds']"
99484,['5.63 kg']
99485,[None]
99486,['7 €ineh TfTLCo']
99487,['LG6inch)']
99488,['60cm']
99489,['106x=']
99490,['35cm]']
99491,['36cm']
99492,['11cm / 4.3in']
99493,[None]
99494,['0 0']
99495,[None]
99496,['2.23in']
99497,['(9.1 inch)']
99498,['(39.4 inch)']
99499,"['5.9""']"
99500,['7cm (2.7in)']
99501,['122x66 x50 cm']
99502,['2cm']
99503,['3 The following is the measurement method of our products;']
99504,['3 The following is the measurement method of our products;']
99505,[None]
99506,['153 g']
99507,['1OCM']
99508,['1OCM']
99509,[None]
99510,['2']
99511,['5.5 INCH']
99512,['28cm']
99513,['28cm']
99514,['10.5cm']
99515,['10.5cm']
99516,['43cm']
99517,['41CM']
99518,['31CM']
99519,['6.45in']
99520,['6.45in']
99521,['5']
99522,['Only Hold 2-3 Ounces Of Cremains']
99523,['Only Hold 2-3 Ounces Of Cremains']
99524,[None]
99525,"['4.7""']"
99526,['7.9in']
99527,['Not found']
99528,['3']
99529,['15cm']
99530,['5.12 in']
99531,['Delta 50 weil']
99532,['Delta 50 weil']
99533,['195cm']
99534,['44.5']
99535,['5 inches (12.70 cm)']
99536,['5 inches (12.70 cm)']
99537,['5']
99538,['IPX4 WATERPROOF']
99539,['60']
99540,['3 Inch']
99541,['3 Inch']
99542,[None]
99543,[None]
99544,"['12""']"
99545,['4lt']
99546,['11.8in']
99547,['11.8in']
99548,['101mm']
99549,['66mM']
99550,['280g(0.62lbs)']
99551,['280g(0.62lbs)']
99552,['10Okg']
99553,['5@fe']
99554,['M16.=']
99555,['M16.=']
99556,[None]
99557,['2.Sinches']
99558,['2.Sinches']
99559,['~16 cm']
99560,['~16 cm']
99561,['~16 cm']
99562,['9 cm']
99563,['FIT FOR 8 INCH SINK']
99564,['FIT FOR 8 INCH SINK']
99565,"['11cm/4.3""']"
99566,['22 0z']
99567,['6.25 inch w/ handle']
99568,['57cm']
99569,['120cm']
99570,['5cm']
99571,['43.Ocm']
99572,['4.33 in']
99573,[None]
99574,[None]
99575,['16.5']
99576,[None]
99577,['#J 22Oml']
99578,['#J 22Oml']
99579,['9cm']
99580,['9cm']
99581,[None]
99582,['48']
99583,['48']
99584,['11.8inch/30cm']
99585,['11.8inch/30cm']
99586,['9.5 inch']
99587,['500 pound']
99588,['100% NATURAL BAMBOO']
99589,['100% NATURAL BAMBOO']
99590,['4.9Ft']
99591,['3']
99592,['0']
99593,['0']
99594,['20 cm']
99595,"['38.2""']"
99596,['30/70/21']
99597,['30/70/21']
99598,['777+-3.MAh (25 & +#7 !J -#h > 6)']
99599,['2.5cm']
99600,['the max high is 3.2in']
99601,['2.7in']
99602,['100% food']
99603,"['9.5""']"
99604,['Not found']
99605,['4.7in']
99606,[None]
99607,['4.7in']
99608,['2.56 ozleach']
99609,['2.56 ozleach']
99610,['8']
99611,['0.23in']
99612,['5.5 inch']
99613,['5.5 inch']
99614,['72cm']
99615,['750 ML']
99616,['Width:21']
99617,"[""Length:79'""]"
99618,['84in (214CM)']
99619,['3.7 in']
99620,['King 40 inch']
99621,['300']
99622,['20cm']
99623,['20cm']
99624,['1.6inch']
99625,['1']
99626,['LxHxW-26cmx ScmxlIcm/ 10.2inx5.9inx4.3in']
99627,['LxHxW-26cmx ScmxlIcm/ 10.2inx5.9inx4.3in']
99628,['9.8 inch']
99629,['9.2cm(3.8inch)']
99630,['2.17 in']
99631,"['18.Scm/7.28""']"
99632,['77.4cm']
99633,['4cm/1.S7in']
99634,['30 ml']
99635,[None]
99636,['61 @']
99637,['14 cm']
99638,['14 cm']
99639,['1/2']
99640,['10.82in']
99641,['10.23in/26cm']
99642,['10.23in/26cm']
99643,"['2.7""']"
99644,"['6""']"
99645,['0300 G']
99646,['14d']
99647,['6.57in']
99648,['1']
99649,['18']
99650,['Wide 52cm']
99651,['Wide 52cm']
99652,['2.9inch']
99653,['5.9in/15cm']
99654,['(20cm)']
99655,['2.4in']
99656,['2']
99657,['110mm']
99658,['125mm']
99659,['13cm']
99660,['5']
99661,['830']
99662,['830']
99663,[None]
99664,"['20.47""']"
99665,"['17*24""']"
99666,[None]
99667,['{*4za/3']
99668,['{*4za/3']
99669,['8 inches']
99670,['8 inches']
99671,['30omm']
99672,['36CM']
99673,['129cm']
99674,[None]
99675,['3']
99676,['26cm']
99677,['8']
99678,['3l']
99679,['63 mm']
99680,['140 mm']
99681,['2.5 cm']
99682,"['1.5""']"
99683,"['1.5""']"
99684,['180 g']
99685,['71mm/2.8in']
99686,['71mm/2.8in']
99687,"['32""']"
99688,['12.2 in']
99689,['12.2 in']
99690,"['30""*56""']"
99691,[None]
99692,['I20AH4 !']
99693,['26cm']
99694,"[""23.62'""]"
99695,['7']
99696,['5 inches']
99697,[None]
99698,[None]
99699,['8Ocm']
99700,"['4.2""']"
99701,"['4.2""']"
99702,['12.9 in / 33 cm']
99703,['12.9 in / 33 cm']
99704,"['44""']"
99705,['4.95 IN']
99706,['4.95 IN']
99707,['0']
99708,[None]
99709,['350 Pound']
99710,['60pcs']
99711,['60pcs']
99712,['75622']
99713,['75622']
99714,['75622']
99715,['iy6cm']
99716,"['Overall: 30""x 20""x 3""']"
99717,['1']
99718,"['3.3""']"
99719,['12.5mm']
99720,"['0.24""/6mm']"
99721,"[""1.08'/27.Smm""]"
99722,['33mm/1.29inch']
99723,['55cm']
99724,['55cm']
99725,['1']
99726,['18 mm']
99727,['18 mm']
99728,['l15mm']
99729,['6']
99730,['3.8cm/1.Sinch']
99731,['3.8cm/1.Sinch']
99732,['497.8 g']
99733,['20 x 12.5 cm']
99734,['68inch']
99735,['68inch']
99736,"['(0.354"")']"
99737,['2.Tin/Tcm']
99738,['6Ocm']
99739,"['6.5""']"
99740,['91cm']
99741,['21cm']
99742,['21cm']
99743,['(22cm)']
99744,[None]
99745,['8CM']
99746,['200mm/7.87in']
99747,['1564mm']
99748,"['2.27""']"
99749,"['2.27""']"
99750,['7. 87in']
99751,['9. 65in']
99752,['G4 Halogen Bulb']
99753,['38cm']
99754,[None]
99755,['624d-3 220-240V~ 50160Hz']
99756,['624d-3 220-240V~ 50160Hz']
99757,['12cm/472in']
99758,['3cm']
99759,['7.Scm']
99760,['30 - 320z']
99761,['30 - 320z']
99762,"['16""']"
99763,"['19.5""']"
99764,['657.con; Robem']
99765,['3']
99766,['Not found']
99767,['Not found']
99768,['16cm']
99769,['3']
99770,['2']
99771,['3.1 in / 8 cm']
99772,['1']
99773,['1']
99774,['9.84in']
99775,[None]
99776,[None]
99777,[None]
99778,[None]
99779,['35cm']
99780,['Not found']
99781,['Not found']
99782,['0.6 kg']
99783,['0.6 kg']
99784,[None]
99785,['25 CM']
99786,['500 ML / 0.5 LTR']
99787,['14.4cm']
99788,[None]
99789,[None]
99790,['9.8 IN / 25 CM']
99791,['9.8 IN / 25 CM']
99792,[None]
99793,['5.71in']
99794,"['23.43""']"
99795,['13 16 ']
99796,[None]
99797,"['5.4""']"
99798,[None]
99799,['26.5mm']
99800,[None]
99801,['136 KG']
99802,['35cm/13.Zinch']
99803,['35cm/13.Zinch']
99804,['5']
99805,['5.24 in']
99806,['5.24 in']
99807,['5']
99808,['5']
99809,['Not found']
99810,['420 G']
99811,['420 G']
99812,['108 mm']
99813,['6 G']
99814,"['6.7""']"
99815,"['6.7""']"
99816,"['6.7""']"
99817,['4.75inch']
99818,['2X5. 50z']
99819,['2X5. 50z']
99820,[None]
99821,[None]
99822,[None]
99823,[None]
99824,['9Ocm (36inches)']
99825,['9Ocm (36inches)']
99826,['11cm/4.3in']
99827,['9cm/3.Sin']
99828,['7.3 INCH']
99829,['5.1 INCH']
99830,[None]
99831,['10.6 cm']
99832,['leo of 5e0']
99833,['(€ 2 % 230v']
99834,['(€ 2 % 230v']
99835,['6']
99836,['6']
99837,[None]
99838,[None]
99839,['24 Ibs']
99840,"['21.6""']"
99841,"['21.6""']"
99842,[None]
99843,"['Diameter : 4""']"
99844,"['Diameter : 4""']"
99845,['59.4cm']
99846,['1']
99847,['80x60 CM']
99848,['28. 5CM']
99849,['28. 5CM']
99850,['4.3 kg']
99851,['1.50 cm']
99852,['4 cm']
99853,"['27.6""']"
99854,['IO.5cm/4.lin']
99855,['9.lin']
99856,['(1Ocm)']
99857,['30cm']
